id_image,date_image,ndvi_value,evi_value,date_image_dt
20190121T164611_20190121T164609_T15SYV,2019-01-21,0.2745533398962187,2.3377929190978524,2019-01-21
20190126T164549_20190126T164551_T15SYV,2019-01-26,0.2768818514013374,2.777059156123464,2019-01-26
20190317T164029_20190317T164113_T15SYV,2019-03-17,0.20460839003711284,2.7902710633854717,2019-03-17
20190317T164029_20190317T165347_T15SYV,2019-03-17,0.20906865167305597,2.777369101165725,2019-03-17
20190322T163951_20190322T164744_T15SYV,2019-03-22,0.18300477737401522,2.746653480938179,2019-03-22
20190327T164109_20190327T164602_T15SYV,2019-03-27,0.20898069830360072,2.785041561510811,2019-03-27
20190416T163849_20190416T165110_T15SYV,2019-04-16,0.22347650688352336,2.785374162722751,2019-04-16
20190421T163901_20190421T164917_T15SYV,2019-04-21,0.17386207141399185,2.75185812833209,2019-04-21
20190426T163849_20190426T165038_T15SYV,2019-04-26,0.20016100414640015,2.787349408566604,2019-04-26
20190506T163849_20190506T164355_T15SYV,2019-05-06,0.1455763702681121,2.7444236914099083,2019-05-06
20190516T163849_20190516T164414_T15SYV,2019-05-16,0.11886004676220181,2.7034649094925274,2019-05-16
20190526T163849_20190526T165008_T15SYV,2019-05-26,0.1383152688746417,2.724464107842709,2019-05-26
20190531T163901_20190531T165213_T15SYV,2019-05-31,0.1520146772811065,2.7248744399986444,2019-05-31
20190605T163849_20190605T165318_T15SYV,2019-06-05,0.3227142445893936,2.8194624934492687,2019-06-05
20190610T163901_20190610T165257_T15SYV,2019-06-10,0.47798852866251523,2.828811310960007,2019-06-10
20190620T163901_20190620T164947_T15SYV,2019-06-20,0.57297908804029,2.9481273403180612,2019-06-20
20190630T163901_20190630T164745_T15SYV,2019-06-30,0.8464046616060611,2.961142013990929,2019-06-30
20190705T163849_20190705T164349_T15SYV,2019-07-05,0.8080659027157534,3.0142814677660064,2019-07-05
20190710T163901_20190710T165255_T15SYV,2019-07-10,0.7994249650689431,3.0237611058155407,2019-07-10
20190720T163901_20190720T164944_T15SYV,2019-07-20,0.832353200725615,3.05430304833415,2019-07-20
20190725T163849_20190725T164606_T15SYV,2019-07-25,0.8951680326588517,3.0803650415258144,2019-07-25
20190804T163849_20190804T165311_T15SYV,2019-08-04,0.8393397157732049,3.0448049834094846,2019-08-04
20190814T163849_20190814T164716_T15SYV,2019-08-14,0.8607311077536881,2.997515935761237,2019-08-14
20190819T163901_20190819T165206_T15SYV,2019-08-19,0.8030173424435305,2.94360852415054,2019-08-19
20190829T163901_20190829T164542_T15SYV,2019-08-29,0.7266869866607624,2.9252929467823905,2019-08-29
20190903T163839_20190903T164329_T15SYV,2019-09-03,0.5743254500949436,2.8958161642373637,2019-09-03
20190908T163901_20190908T165210_T15SYV,2019-09-08,0.43451210963060655,2.8401312932969005,2019-09-08
20190913T163859_20190913T164405_T15SYV,2019-09-13,0.22484025764506316,2.7409313689959993,2019-09-13
20190918T164021_20190918T165045_T15SYV,2019-09-18,0.16039991787563962,2.7034554070018757,2019-09-18
20190928T164041_20190928T164510_T15SYV,2019-09-28,0.1582123577897676,2.7052190812349743,2019-09-28
20191003T164129_20191003T165242_T15SYV,2019-10-03,0.1291745024900938,2.7066870185162855,2019-10-03
20191008T164201_20191008T164732_T15SYV,2019-10-08,0.17808608539531295,2.7297704436253865,2019-10-08
20191013T164239_20191013T164555_T15SYV,2019-10-13,0.17139555708773344,2.737411624340342,2019-10-13
20191018T164311_20191018T164413_T15SYV,2019-10-18,0.1574944485489485,2.709045256176111,2019-10-18
20191023T164339_20191023T164855_T15SYV,2019-10-23,0.17042538946635033,2.7362684749502417,2019-10-23
20191102T164439_20191102T164519_T15SYV,2019-11-02,0.2553068109272287,2.811363794218052,2019-11-02
