date,mean_precipitation,temperature_2m_max,temperature_2m_min,surface_net_solar_radiation_sum,temperature_2m_mean,cumulative_precipitation
2023-01-01,0.06471872319480099,20.331948852539085,10.94507751464846,9554636.0,288.78851318359375,0.0
2023-01-02,13.05435895909568,20.314294433593773,16.909951782226585,1972952.0,291.76212310791016,0.0
2023-01-03,45.183080144227006,22.358087158203148,18.121209716796898,5017724.0,293.3896484375,0.0
2023-01-04,0.001720861632747983,18.893914794921898,8.48694763183596,10242100.0,286.8404312133789,0.0
2023-01-05,0.0017106532936850272,11.94654235839846,4.938775634765648,10501812.0,281.59265899658203,0.0
2023-01-06,0.08977353559203038,12.325769042968773,2.1627746582031477,9614568.0,280.39427185058594,0.0
2023-01-07,3.476739881989488,14.983270263671898,7.612405395507835,1371188.0,284.44783782958984,0.0
2023-01-08,0.42116641998291016,13.52527770996096,6.908013916015648,8376804.0,283.3666458129883,0.0
2023-01-09,0.0013053416410002683,12.361779785156273,0.6847778320312727,9981766.0,279.67327880859375,0.0
2023-01-10,0.0004351138045421976,16.315942382812523,5.300149536132835,10184784.0,283.95804595947266,0.0
2023-01-11,0.12069940567016602,21.251687622070335,12.280938720703148,7376630.0,289.9163131713867,0.0
2023-01-12,6.965398788452148,18.55231628417971,7.07007751464846,4276104.0,285.96119689941406,0.0
2023-01-13,0.00686049457954141,6.979226684570335,1.7681671142578352,6369022.0,277.52369689941406,0.0
2023-01-14,0.0,6.66285095214846,-2.8548797607421648,11138102.0,275.0539855957031,0.0
2023-01-15,0.0013049809126641776,12.866357421875023,0.37737426757814774,10979378.0,279.77186584472656,0.0
2023-01-16,0.4728367957795854,15.947167968750023,8.54474792480471,1269460.0,285.39595794677734,0.0
2023-01-17,1.6603797673155896,19.98163757324221,13.880090332031273,7434934.0,290.0808639526367,0.0
2023-01-18,7.490256428713593,20.02826843261721,12.865716552734398,3433504.0,289.5969924926758,0.0
2023-01-19,9.560388326576685,18.219201660156273,10.031243896484398,11418380.0,287.2752227783203,0.0
2023-01-20,0.001722275101201376,9.38385925292971,3.1140228271484602,11417126.0,279.39894104003906,0.0
2023-01-21,0.0004351138045421976,9.895928955078148,-0.10564270019528976,8950304.0,278.0451431274414,0.0
2023-01-22,5.149364471435547,9.291482543945335,4.48456726074221,6339646.0,280.03802490234375,0.0
2023-01-23,1.4456927776222983,7.946832275390648,0.40487060546877274,9063590.0,277.3258514404297,0.0
2023-01-24,2.9897719620635144,9.443048095703148,-0.8022521972656023,6202486.0,277.47039794921875,0.0
2023-01-25,14.102908968823158,6.708673095703148,2.3064208984375227,5016842.0,277.6575469970703,0.0
2023-01-26,0.22559296547797203,5.989892578125023,1.2385650634765852,8812854.0,276.7642288208008,0.0
2023-01-27,0.0066965817495656665,13.26191101074221,-0.6403259277343523,12264532.0,279.4607925415039,0.0
2023-01-28,0.9774267672923997,10.284463500976585,4.043740844726585,3395320.0,280.31410217285156,0.0
2023-01-29,14.345561088987324,14.21021423339846,9.18366394042971,2728928.0,284.84693908691406,0.0
2023-01-30,3.522217220904622,12.093225097656273,1.6276794433593977,2198394.0,280.0104522705078,0.0
2023-01-31,15.745532564551468,1.3084960937500227,-3.5298675537109148,1945768.0,272.03931427001953,0.0
2023-02-01,3.49536232306491,0.37357482910158524,-3.4929107666015398,5379292.0,271.59033203125,0.0
2023-02-02,6.199640035617904,2.4668518066406477,-1.8769744873046648,4094372.0,273.44493865966797,0.0
2023-02-03,0.00038743019104003906,3.4281402587890852,-2.3971160888671648,13101464.0,273.66551208496094,0.0
2023-02-04,0.0,8.366906738281273,-3.9091705322265398,9699322.0,275.37886810302734,0.0
2023-02-05,0.001267870288756967,15.435357666015648,2.8927856445312727,12957372.0,282.31407165527344,0.0
2023-02-06,0.0004351138045421976,18.416848754882835,2.0315795898437727,12306882.0,283.3742141723633,0.0
2023-02-07,0.006628036487654754,19.788491821289085,9.523248291015648,10379750.0,287.80587005615234,0.0
2023-02-08,6.348618865008149,19.498452758789085,10.665612792968773,2989892.0,288.2320327758789,0.0
2023-02-09,16.18885993946151,18.716287231445335,7.937158203125023,13739230.0,286.47672271728516,0.0
2023-02-10,0.0011056660582653421,12.005822753906273,3.9318481445312727,9830822.0,281.11883544921875,0.0
2023-02-11,0.29038443801709946,9.530923461914085,2.5559020996093977,11667362.0,279.1934127807617,0.0
2023-02-12,0.0,12.888345336914085,-0.23607482910153976,14607540.0,279.47613525390625,0.0
2023-02-13,0.0,17.191751098632835,4.390863037109398,14245196.0,283.9413070678711,0.0
2023-02-14,5.163368255466594,16.722375488281273,7.833825683593773,6497702.0,285.4281005859375,0.0
2023-02-15,3.10272559755731,22.129998779296898,14.851724243164085,9796982.0,291.64086151123047,0.0
2023-02-16,13.390691913627961,19.322106933593773,12.659844970703148,4458746.0,289.14097595214844,0.0
2023-02-17,0.018984079360961914,11.44556579589846,0.9995666503906477,14986790.0,279.37256622314453,0.0
2023-02-18,0.0021583064722108247,11.181146240234398,-2.1633666992187273,15223302.0,277.6588897705078,0.0
2023-02-19,0.0017306896324953414,16.108865356445335,5.121682739257835,12978022.0,283.76527404785156,0.0
2023-02-20,0.0,21.467019653320335,12.797021484375023,10611506.0,290.28202056884766,0.0
2023-02-21,0.00257942849657411,19.717141723632835,8.931436157226585,10432426.0,287.4742889404297,0.0
2023-02-22,6.900453567425302,23.642861938476585,17.492959594726585,8673538.0,293.71791076660156,0.0
2023-02-23,4.276815056698524,22.034951782226585,18.09021911621096,10879848.0,293.21258544921875,0.0
2023-02-24,2.3319303988955653,16.902215576171898,6.04456481933596,1901968.0,284.6233901977539,0.0
2023-02-25,8.48728460005077,9.08948669433596,6.903665161132835,2953820.0,281.1465759277344,0.0
2023-02-26,1.4660537241866223,13.195153808593773,8.26215515136721,2188352.0,283.87865447998047,0.0
2023-02-27,0.40513873091185815,22.452676391601585,13.454888916015648,14448654.0,291.1037826538086,0.0
2023-02-28,0.0025817898290370067,23.131860351562523,9.728906250000023,16176344.0,289.58038330078125,0.0
2023-03-01,0.163936614967497,22.48365173339846,15.195413208007835,6179300.0,291.9895324707031,0.0
2023-03-02,25.193214416503906,20.467675781250023,14.548867797851585,4525988.0,290.6582717895508,0.0
2023-03-03,34.47346687306663,20.192651367187523,12.48102722167971,6151454.0,289.4868392944336,0.0
2023-03-04,0.9982764719893567,16.237695312500023,9.469338989257835,12281836.771240234,286.0035171508789,0.0
2023-03-05,0.0004351138045421976,21.164147949218773,6.16236267089846,16845470.328125,286.8132553100586,0.0
2023-03-06,0.0025725612999849545,23.668908691406273,13.07422790527346,14811146.90234375,291.52156829833984,0.0
2023-03-07,0.003627988974130858,20.832269287109398,11.909753417968773,16345265.6015625,289.52101135253906,0.0
2023-03-08,6.102207169703888,15.670159912109398,9.014932250976585,5585942.4921875,285.49254608154297,0.0
2023-03-09,19.01005269712641,16.284204101562523,9.016564941406273,6558132.65625,285.8003845214844,0.0
2023-03-10,2.381104230778419,15.01178894042971,6.491540527343773,16331500.87109375,283.9016647338867,0.0
2023-03-11,3.565538821078462,12.571496582031273,4.920083618164085,6495148.62109375,281.89579010009766,0.0
2023-03-12,17.748957872299798,12.697625732421898,7.89167175292971,11211000.25,283.4446487426758,0.0
2023-03-13,0.005517404758847988,11.41053161621096,3.7014709472656477,18202600.8125,280.7060012817383,0.0
2023-03-14,0.000852346317969932,8.571328735351585,0.10662231445314774,18713716.1875,277.48897552490234,0.0
2023-03-15,0.0012881691304755805,12.632669067382835,-1.5849670410156023,18615382.3125,278.6738510131836,0.0
2023-03-16,0.897103548044953,17.860131835937523,6.78486022949221,9109003.25,285.47249603271484,0.0
2023-03-17,13.631338131574466,15.977563476562523,5.05951843261721,17904357.0,283.66854095458984,0.0
2023-03-18,-9.191296612698352e-06,8.995355224609398,0.41526184082033524,19128087.8125,277.85530853271484,0.0
2023-03-19,0.0012844800494349329,6.214196777343773,-2.9830383300781023,19125333.36328125,274.7655792236328,0.0
2023-03-20,0.001721326043480076,10.93494567871096,-3.3290008544921648,18961448.09375,276.9529724121094,0.0
2023-03-21,6.441799295561879,8.75653991699221,4.638543701171898,3373847.6953125,279.84754180908203,0.0
2023-03-22,17.555470629986303,22.234643554687523,9.122277832031273,5998028.0,288.8284606933594,0.0
2023-03-23,0.28998255720580346,23.871087646484398,17.121026611328148,6442250.0,293.64605712890625,0.0
2023-03-24,5.173450641450472,23.814309692382835,19.124108886718773,7818194.0,294.6192092895508,0.0
2023-03-25,10.474652086088554,21.353433227539085,11.410882568359398,17740402.0,289.5321578979492,0.0
2023-03-26,0.000852346317969932,24.374047851562523,8.043115234375023,19529552.0,289.35858154296875,0.0
2023-03-27,0.0,22.81257019042971,9.25141296386721,19714114.0,289.18199157714844,0.0
2023-03-28,0.6701946258544922,15.702127075195335,7.901269531250023,19084112.0,284.95169830322266,0.0
2023-03-29,0.000852346317969932,16.52131042480471,4.331842041015648,20348648.0,283.57657623291016,0.0
2023-03-30,0.0,20.91584167480471,7.597161865234398,15700228.0,287.40650177001953,0.0
2023-03-31,7.336258888244629,23.236550903320335,15.53272399902346,8004346.0,292.5346374511719,0.0
2023-04-01,2.3922279240977673,20.57300720214846,15.239099121093773,20471764.0,291.0560531616211,0.0
2023-04-02,0.0025710543063439673,21.856973266601585,6.228540039062523,20494522.0,287.19275665283203,0.0
2023-04-03,23.477126640216284,23.22907409667971,12.388391113281273,12588474.0,290.95873260498047,0.0
2023-04-04,0.42091310024261475,27.845727539062523,19.431756591796898,11463422.0,296.7887420654297,0.0
2023-04-05,7.296383380889893,26.26081237792971,21.509545898437523,7326988.0,297.0351791381836,0.0
2023-04-06,27.764248847859108,20.722756958007835,8.67499694824221,6028522.0,287.848876953125,0.0
2023-04-07,0.04414523510831714,16.25623474121096,9.522760009765648,12930572.0,286.0394973754883,0.0
2023-04-08,0.09569344132387414,17.957620239257835,10.256448364257835,14299578.0,287.2570343017578,0.0
2023-04-09,0.1421868799980075,18.150048828125023,12.35785827636721,10135088.0,288.4039535522461,0.0
2023-04-10,0.029194354908668174,21.098321533203148,10.560632324218773,15357494.0,288.97947692871094,0.029194354908668174
2023-04-11,0.003004073732881807,22.59778747558596,7.993554687500023,21591978.0,288.44567108154297,0.03219842864154998
