id_image,date_image,ndvi_value,evi_value,date_image_dt,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.08873160112500135,2.5314421391867072,2023-01-05,0.11029906164851046,2023-01-05
,,0.09609200019399462,2.544920199247299,2023-01-06,0.10803705856877309,2023-01-06
,,0.1034523992629879,2.5583982593078907,2023-01-07,0.10577505548903574,2023-01-07
,,0.11081279833198118,2.5718763193684824,2023-01-08,0.10351305240929837,2023-01-08
,,0.11817319740097446,2.585354379429074,2023-01-09,0.10125104932956101,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.12553359646996773,2.598832439489666,2023-01-10,0.09898904624982365,2023-01-10
,,0.1317459574598971,2.6420060474193083,2023-01-11,0.1005560947876573,2023-01-11
,,0.13795831844982645,2.6851796553489513,2023-01-12,0.10212314332549097,2023-01-12
,,0.1441706794397558,2.728353263278594,2023-01-13,0.10369019186332462,2023-01-13
,,0.15038304042968514,2.771526871208237,2023-01-14,0.10525724040115829,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.1565954014196145,2.8147004791378794,2023-01-15,0.10682428893899194,2023-01-15
,,0.13345607237336654,2.734536416895221,2023-01-16,0.10977549611362314,2023-01-16
,,0.11031674332711855,2.654372354652563,2023-01-17,0.11272670328825433,2023-01-17
,,0.08717741428087059,2.5742082924099043,2023-01-18,0.11567791046288553,2023-01-18
,,0.06403808523462261,2.4940442301672463,2023-01-19,0.11862911763751674,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.04089875618837464,2.413880167924588,2023-01-20,0.12158032481214794,2023-01-20
,,0.0436247503998039,2.419883059143543,2023-01-21,0.12205449778935468,2023-01-21
,,0.04635074461123317,2.4258859503624985,2023-01-22,0.12252867076656143,2023-01-22
,,0.04907673882266243,2.4318888415814537,2023-01-23,0.12300284374376817,2023-01-23
,,0.051802733034091705,2.4378917328004093,2023-01-24,0.12347701672097493,2023-01-24
,,0.05452872724552097,2.4438946240193644,2023-01-25,0.12395118969818167,2023-01-25
,,0.057254721456950236,2.44989751523832,2023-01-26,0.12442536267538842,2023-01-26
,,0.05998071566837951,2.455900406457275,2023-01-27,0.12489953565259516,2023-01-27
,,0.06270670987980877,2.4619032976762307,2023-01-28,0.1253737086298019,2023-01-28
,,0.06543270409123804,2.467906188895186,2023-01-29,0.12584788160700866,2023-01-29
,,0.0681586983026673,2.473909080114141,2023-01-30,0.12632205458421542,2023-01-30
,,0.07088469251409657,2.4799119713330966,2023-01-31,0.12679622756142217,2023-01-31
,,0.07361068672552584,2.4859148625520517,2023-02-01,0.1272704005386289,2023-02-01
,,0.0763366809369551,2.4919177537710073,2023-02-02,0.12774457351583565,2023-02-02
,,0.07906267514838437,2.4979206449899625,2023-02-03,0.1282187464930424,2023-02-03
,,0.08178866935981363,2.503923536208918,2023-02-04,0.12869291947024916,2023-02-04
,,0.0845146635712429,2.509926427427873,2023-02-05,0.1291670924474559,2023-02-05
,,0.08724065778267218,2.515929318646829,2023-02-06,0.12964126542466264,2023-02-06
,,0.08996665199410143,2.521932209865784,2023-02-07,0.1301154384018694,2023-02-07
,,0.09269264620553071,2.527935101084739,2023-02-08,0.13058961137907615,2023-02-08
,,0.09541864041695997,2.5339379923036947,2023-02-09,0.13106378435628288,2023-02-09
,,0.09814463462838924,2.53994088352265,2023-02-10,0.13153795733348964,2023-02-10
,,0.10087062883981851,2.5459437747416054,2023-02-11,0.1320121303106964,2023-02-11
,,0.10359662305124778,2.5519466659605605,2023-02-12,0.13248630328790315,2023-02-12
,,0.10632261726267703,2.557949557179516,2023-02-13,0.13296047626510987,2023-02-13
,,0.1090486114741063,2.5639524483984713,2023-02-14,0.13343464924231663,2023-02-14
