date,mean_precipitation,temperature_2m_max,temperature_2m_min,surface_net_solar_radiation_sum,temperature_2m_mean,cumulative_precipitation
2023-07-21,33.031564950839254,32.86184082031252,24.69629821777346,11214626.0,301.92906951904297,0.0
2023-07-22,2.476757764782178,27.746926879882835,22.278985595703148,18148850.0,298.16295623779297,0.0
2023-07-23,0.028416514282980643,30.159967041015648,20.274774169921898,19871458.0,298.36737060546875,0.0
2023-07-24,0.0008583068833445395,33.14858398437502,21.435327148437523,21911004.0,300.44195556640625,0.0
2023-07-25,0.0013033691175223794,33.52373657226565,23.067239379882835,21932802.0,301.4454879760742,0.0
2023-07-26,0.016823514783936844,33.548440551757835,25.501184082031273,17433906.0,302.67481231689453,0.0
2023-07-27,0.021660327909955868,35.11080322265627,26.21033630371096,20588304.0,303.8105697631836,0.0
2023-07-28,0.0,35.47915039062502,25.302041625976585,21934934.0,303.5405960083008,0.0
2023-07-29,0.056029320262496185,35.5089050292969,25.913751220703148,21397850.0,303.861328125,0.0
2023-07-30,1.1979937553405762,34.08735046386721,25.397744750976585,20525748.0,302.8925476074219,0.0
2023-07-31,0.09991526599151257,32.66340026855471,24.45704040527346,19347388.0,301.71022033691406,0.0
2023-08-01,0.005775439319677389,31.28925476074221,25.123315429687523,15047248.0,301.35628509521484,0.0
2023-08-02,0.29898881911094577,34.10955200195315,24.320779418945335,18454770.0,302.3651657104492,0.0
2023-08-03,0.021132826702796592,36.4870544433594,27.864068603515648,19820100.0,305.3255615234375,0.0
2023-08-04,4.3835878372142645,35.41243896484377,27.262292480468773,14548610.0,304.48736572265625,0.0
2023-08-05,3.468015789980683,34.13984069824221,26.00147399902346,17678868.0,303.2206573486328,0.0
2023-08-06,0.013619661331176758,35.28522644042971,26.162759399414085,19628962.0,303.8739929199219,0.0
2023-08-07,0.1544773578530112,33.70882568359377,27.55982360839846,15730808.0,303.7843246459961,0.0
2023-08-08,0.6243379127113258,30.173852539062523,22.798242187500023,14646124.0,299.63604736328125,0.0
2023-08-09,5.085562956992362,30.578775024414085,22.270471191406273,7915660.0,299.57462310791016,0.0
2023-08-10,34.80833172795883,29.863397216796898,22.20508728027346,10643060.0,299.18424224853516,0.0
2023-08-11,0.97101330756999,33.10749206542971,23.915246582031273,16501094.0,301.66136932373047,0.0
2023-08-12,0.03070533275106868,32.40430603027346,26.654031372070335,13004954.0,302.6791687011719,0.0
2023-08-13,0.20851194852866684,34.35071716308596,25.37641296386721,17249880.0,303.01356506347656,0.0
2023-08-14,0.16765296459197998,33.53907165527346,27.061441040039085,17844402.0,303.45025634765625,0.0
2023-08-15,0.050067901611328125,30.176568603515648,20.955590820312523,14948224.0,298.71607971191406,0.0
2023-08-16,0.020056962966918945,26.57801208496096,19.062036132812523,16203620.0,295.9700241088867,0.0
2023-08-17,0.0,30.521783447265648,18.90113220214846,20840722.0,297.86145782470703,0.0
2023-08-18,0.0008642673492431641,31.42688903808596,23.240533447265648,19260214.0,300.4837112426758,0.0008642673492431641
2023-08-19,0.0,33.202432250976585,20.54865417480471,20391432.0,300.0255432128906,0.0008642673492431641
2023-08-20,0.001627206756893429,35.17389831542971,22.171609497070335,19378312.0,301.82275390625,0.002491474106136593
2023-08-21,0.000870227722771233,35.54866943359377,23.497964477539085,20110600.0,302.6733169555664,0.003361701828907826
2023-08-22,0.003668665783607139,34.24329528808596,25.185342407226585,16026862.0,302.86431884765625,0.007030367612514965
2023-08-23,0.0017224120938408305,35.38344726562502,26.005120849609398,19869574.0,303.8442840576172,0.008752779706355795
2023-08-24,0.0023850121806390234,36.258584594726585,25.67878112792971,19563736.0,304.1186828613281,0.011137791886994819
2023-08-25,0.0,37.27918395996096,25.982400512695335,19032422.0,304.7807922363281,0.011137791886994819
