id_image,date_image,ndvi_value,evi_value,date_image_dt
20190126T164549_20190126T164551_T15SYV,2019-01-26,0.3022922636103152,2.715911997953441,2019-01-26
20190225T164249_20190225T164923_T15SYV,2019-02-25,0.25503747470789656,2.7663311418280894,2019-02-25
20190317T164029_20190317T164113_T15SYV,2019-03-17,0.1895151531697528,2.759884373782396,2019-03-17
20190317T164029_20190317T165347_T15SYV,2019-03-17,0.17528074328682783,2.7737607749712447,2019-03-17
20190322T163951_20190322T164744_T15SYV,2019-03-22,0.16624805616874544,2.736596001964893,2019-03-22
20190327T164109_20190327T164602_T15SYV,2019-03-27,0.19153201978333065,2.7639350369656173,2019-03-27
20190421T163901_20190421T164917_T15SYV,2019-04-21,0.21222060431865994,2.766193162073334,2019-04-21
20190426T163849_20190426T165038_T15SYV,2019-04-26,0.22612282952766669,2.79896530216454,2019-04-26
20190506T163849_20190506T164355_T15SYV,2019-05-06,0.14890990761656103,2.7563749220313523,2019-05-06
20190516T163849_20190516T164414_T15SYV,2019-05-16,0.15885271442820317,2.7261829196419782,2019-05-16
20190526T163849_20190526T165008_T15SYV,2019-05-26,0.1685737787514823,2.739915068548881,2019-05-26
20190531T163901_20190531T165213_T15SYV,2019-05-31,0.18996482042030036,2.748274964220782,2019-05-31
20190605T163849_20190605T165318_T15SYV,2019-06-05,0.2031374230308805,2.7981079579175554,2019-06-05
20190610T163901_20190610T165257_T15SYV,2019-06-10,0.31045273109510135,2.7932432061496786,2019-06-10
20190620T163901_20190620T164947_T15SYV,2019-06-20,0.2505491754900158,2.794891151059722,2019-06-20
20190630T163901_20190630T164745_T15SYV,2019-06-30,0.4752575973047021,2.8374307525260485,2019-06-30
20190705T163849_20190705T164349_T15SYV,2019-07-05,0.5923846415014372,2.904513896506082,2019-07-05
20190710T163901_20190710T165255_T15SYV,2019-07-10,0.4517033145948599,2.9223923973710044,2019-07-10
20190720T163901_20190720T164944_T15SYV,2019-07-20,0.47929352372297673,2.8641428964929845,2019-07-20
20190725T163849_20190725T164606_T15SYV,2019-07-25,0.8614345938013137,2.998083221168447,2019-07-25
20190804T163849_20190804T165311_T15SYV,2019-08-04,0.7858214254510376,2.97551074112228,2019-08-04
20190814T163849_20190814T164716_T15SYV,2019-08-14,0.8671066874270552,2.994584383463532,2019-08-14
20190819T163901_20190819T165206_T15SYV,2019-08-19,0.8589171432161811,2.9908417131183787,2019-08-19
20190829T163901_20190829T164542_T15SYV,2019-08-29,0.8952284118814946,3.031474890174765,2019-08-29
20190903T163839_20190903T164329_T15SYV,2019-09-03,0.8668509075086391,3.033187600534193,2019-09-03
20190908T163901_20190908T165210_T15SYV,2019-09-08,0.8263311330783818,2.9862020622086423,2019-09-08
20190913T163859_20190913T164405_T15SYV,2019-09-13,0.7913157060251794,3.0010862983527784,2019-09-13
20190918T164021_20190918T165045_T15SYV,2019-09-18,0.7819736337277892,2.970714222144017,2019-09-18
20190928T164041_20190928T164510_T15SYV,2019-09-28,0.764874656206838,2.9259601044040306,2019-09-28
20191003T164129_20191003T165242_T15SYV,2019-10-03,0.6711323244920788,2.940341004347738,2019-10-03
20191008T164201_20191008T164732_T15SYV,2019-10-08,0.6988169553557736,2.925666090584639,2019-10-08
20191013T164239_20191013T164555_T15SYV,2019-10-13,0.6509597549099243,2.916546036350336,2019-10-13
20191018T164311_20191018T164413_T15SYV,2019-10-18,0.5590091800532058,2.8669471460822646,2019-10-18
20191023T164339_20191023T164855_T15SYV,2019-10-23,0.43995482684719195,2.8456781645683,2019-10-23
20191102T164439_20191102T164519_T15SYV,2019-11-02,0.3023666156342078,2.8072688664284775,2019-11-02
20191112T164529_20191112T164528_T15SYV,2019-11-12,0.21729559571273746,2.7887755603131663,2019-11-12
20191127T164631_20191127T164631_T15SYV,2019-11-27,0.22774015309187812,2.739799435942962,2019-11-27
20200106T164651_20200106T164654_T15SYV,2020-01-06,0.23829246285097827,2.715853819024962,2020-01-06
20200301T164119_20200301T165022_T15SYV,2020-03-01,0.09209482184014321,2.6890696453325864,2020-03-01
20200306T164141_20200306T164609_T15SYV,2020-03-06,0.20750687734881487,2.755827200746529,2020-03-06
20200326T163911_20200326T164633_T15SYV,2020-03-26,0.26475435627666016,2.709759487149947,2020-03-26
20200405T163851_20200405T165117_T15SYV,2020-04-05,0.20125513269384576,2.7560240574022146,2020-04-05
20200410T163839_20200410T164710_T15SYV,2020-04-10,0.19710316622521146,2.7919346827701346,2020-04-10
20200415T163901_20200415T164718_T15SYV,2020-04-15,0.22178094180983762,2.782509535280023,2020-04-15
20200420T163829_20200420T165055_T15SYV,2020-04-20,0.2160456859701303,2.795253613358552,2020-04-20
20200430T163839_20200430T165335_T15SYV,2020-04-30,0.22448194339484898,2.7869595245711554,2020-04-30
20200510T163839_20200510T164708_T15SYV,2020-05-10,0.21558729158352496,2.7854208804346374,2020-05-10
20200525T163901_20200525T165159_T15SYV,2020-05-25,0.27584529416444314,2.787251379502339,2020-05-25
20200530T163839_20200530T165323_T15SYV,2020-05-30,0.15055441245392293,2.7198074534121766,2020-05-30
20200619T163839_20200619T165248_T15SYV,2020-06-19,0.16764907445700697,2.7451594848544283,2020-06-19
20200624T163901_20200624T165224_T15SYV,2020-06-24,0.15453673783996885,2.709716116407975,2020-06-24
20200719T163839_20200719T165022_T15SYV,2020-07-19,0.32640134750423827,2.827379312845132,2020-07-19
20200724T163901_20200724T165147_T15SYV,2020-07-24,0.5161937305886316,2.8385114348744236,2020-07-24
20200803T163901_20200803T165003_T15SYV,2020-08-03,0.7020092017066881,2.891249039628125,2020-08-03
20200808T163839_20200808T164130_T15SYV,2020-08-08,0.8149652982309183,2.9271160207299904,2020-08-08
20200813T163901_20200813T165003_T15SYV,2020-08-13,0.7767028159128722,2.93189536773254,2020-08-13
20200818T163839_20200818T164652_T15SYV,2020-08-18,0.8911806209608566,2.9712490175594346,2020-08-18
20200823T163901_20200823T164839_T15SYV,2020-08-23,0.9000750935777456,2.9592125121851987,2020-08-23
20200902T163901_20200902T164510_T15SYV,2020-09-02,0.6422798194644214,2.9272454952426608,2020-09-02
20200907T163839_20200907T164430_T15SYV,2020-09-07,0.9038869866603704,2.9797103761631636,2020-09-07
20200927T163949_20200927T165131_T15SYV,2020-09-27,0.63736749901385,2.9715744593527966,2020-09-27
20201002T164131_20201002T165157_T15SYV,2020-10-02,0.8430215594471259,2.9346387406982433,2020-10-02
