id_image,date_image,ndvi_value,evi_value,date_image_dt
20190317T164029_20190317T164113_T15SYV,2019-03-17,0.19460072591735733,2.7681966075041444,2019-03-17
20190317T164029_20190317T165347_T15SYV,2019-03-17,0.19641598866457172,2.757901296798951,2019-03-17
20190322T163951_20190322T164744_T15SYV,2019-03-22,0.18231739701996627,2.7485240851224364,2019-03-22
20190327T164109_20190327T164602_T15SYV,2019-03-27,0.1867088336011304,2.7705189647377915,2019-03-27
20190416T163849_20190416T165110_T15SYV,2019-04-16,0.20389880183006767,2.8011118059118743,2019-04-16
20190421T163901_20190421T164917_T15SYV,2019-04-21,0.20786132651009515,2.7708070351749683,2019-04-21
20190426T163849_20190426T165038_T15SYV,2019-04-26,0.2313586701307281,2.809388760215654,2019-04-26
20190506T163849_20190506T164355_T15SYV,2019-05-06,0.17842866778864644,2.788876349813888,2019-05-06
20190516T163849_20190516T164414_T15SYV,2019-05-16,0.1646394252016503,2.7405816631672035,2019-05-16
20190526T163849_20190526T165008_T15SYV,2019-05-26,0.17102760158128755,2.7536352345160253,2019-05-26
20190531T163901_20190531T165213_T15SYV,2019-05-31,0.1719637377125179,2.733677895856049,2019-05-31
20190605T163849_20190605T165318_T15SYV,2019-06-05,0.13807350470717739,2.733978195976142,2019-06-05
20190610T163901_20190610T165257_T15SYV,2019-06-10,0.1904940034522149,2.7320691019702608,2019-06-10
20190620T163901_20190620T164947_T15SYV,2019-06-20,0.03847557996805739,2.523688226130242,2019-06-20
20190630T163901_20190630T164745_T15SYV,2019-06-30,0.20504233962993154,2.732240597887524,2019-06-30
20190705T163849_20190705T164349_T15SYV,2019-07-05,0.2516607324050139,2.802564954329338,2019-07-05
20190710T163901_20190710T165255_T15SYV,2019-07-10,0.30744929581740865,2.833036773798454,2019-07-10
20190725T163849_20190725T164606_T15SYV,2019-07-25,0.3446326775430222,2.8395231182646388,2019-07-25
20190804T163849_20190804T165311_T15SYV,2019-08-04,0.5002634548198005,2.8856533236003914,2019-08-04
20190814T163849_20190814T164716_T15SYV,2019-08-14,0.758965296549833,2.923188926431875,2019-08-14
20190819T163901_20190819T165206_T15SYV,2019-08-19,0.722533037959772,2.898707328367347,2019-08-19
20190829T163901_20190829T164542_T15SYV,2019-08-29,0.7990984393573434,2.948110467846785,2019-08-29
20190903T163839_20190903T164329_T15SYV,2019-09-03,0.7967379639343019,2.9675679537117743,2019-09-03
20190908T163901_20190908T165210_T15SYV,2019-09-08,0.761363526752763,2.9383357713100273,2019-09-08
20190913T163859_20190913T164405_T15SYV,2019-09-13,0.7280941276224075,2.9607442820148773,2019-09-13
20190918T164021_20190918T165045_T15SYV,2019-09-18,0.6920398965830422,2.925642160616564,2019-09-18
20190928T164041_20190928T164510_T15SYV,2019-09-28,0.2874574907931767,2.823827871588807,2019-09-28
20191003T164129_20191003T165242_T15SYV,2019-10-03,0.24250681682404274,2.8139367028847087,2019-10-03
