id_image,date_image,ndvi_value,evi_value,date_image_dt,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.25948485223686757,1.422383635599347,2023-01-05,0.2567516509374875,2023-01-05
,,0.24989565483484405,1.696622182479135,2023-01-06,0.2498852092090041,2023-01-06
,,0.24030645743282053,1.9708607293589226,2023-01-07,0.2430187674805207,2023-01-07
,,0.230717260030797,2.2450992762387103,2023-01-08,0.23615232575203732,2023-01-08
,,0.22112806262877352,2.519337823118498,2023-01-09,0.22928588402355396,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.21153886522675,2.793576369998286,2023-01-10,0.22241944229507057,2023-01-10
,,0.21805887899451742,2.7917690170046274,2023-01-11,0.2235148359674376,2023-01-11
,,0.22457889276228485,2.789961664010969,2023-01-12,0.2246102296398046,2023-01-12
,,0.23109890653005227,2.7881543110173097,2023-01-13,0.22570562331217162,2023-01-13
,,0.23761892029781972,2.786346958023651,2023-01-14,0.2268010169845386,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.24413893406558715,2.7845396050299924,2023-01-15,0.22789641065690563,2023-01-15
,,0.24779243429508402,2.80085667877807,2023-01-16,0.24096633389881375,2023-01-16
,,0.25144593452458086,2.8171737525261484,2023-01-17,0.25403625714072187,2023-01-17
,,0.25509943475407776,2.833490826274226,2023-01-18,0.26710618038263,2023-01-18
,,0.25875293498357466,2.8498079000223044,2023-01-19,0.2801761036245381,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.2624064352130715,2.8661249737703822,2023-01-20,0.29324602686644624,2023-01-20
,,0.2673340560305935,2.8633182043052106,2023-01-21,0.29473540705333723,2023-01-21
,,0.27226167684811553,2.860511434840039,2023-01-22,0.29622478724022816,2023-01-22
,,0.27718929766563755,2.857704665374867,2023-01-23,0.29771416742711915,2023-01-23
,,0.28211691848315956,2.854897895909695,2023-01-24,0.29920354761401013,2023-01-24
,,0.2870445393006816,2.8520911264445235,2023-01-25,0.3006929278009011,2023-01-25
,,0.2919721601182036,2.849284356979352,2023-01-26,0.3021823079877921,2023-01-26
,,0.2968997809357256,2.84647758751418,2023-01-27,0.30367168817468304,2023-01-27
,,0.3018274017532476,2.843670818049008,2023-01-28,0.30516106836157403,2023-01-28
,,0.30675502257076964,2.8408640485838363,2023-01-29,0.306650448548465,2023-01-29
,,0.31168264338829166,2.8380572791186647,2023-01-30,0.30813982873535595,2023-01-30
,,0.31661026420581373,2.835250509653493,2023-01-31,0.30962920892224693,2023-01-31
,,0.3215378850233357,2.8324437401883213,2023-02-01,0.3111185891091379,2023-02-01
,,0.32646550584085776,2.8296369707231492,2023-02-02,0.3126079692960289,2023-02-02
,,0.3313931266583798,2.8268302012579776,2023-02-03,0.3140973494829199,2023-02-03
,,0.3363207474759018,2.824023431792806,2023-02-04,0.31558672966981083,2023-02-04
,,0.3412483682934238,2.8212166623276342,2023-02-05,0.3170761098567018,2023-02-05
,,0.3461759891109458,2.8184098928624626,2023-02-06,0.3185654900435928,2023-02-06
,,0.35110360992846784,2.8156031233972905,2023-02-07,0.32005487023048373,2023-02-07
,,0.35603123074598986,2.812796353932119,2023-02-08,0.3215442504173747,2023-02-08
20230209T164431_20230209T165046_T15SYV,2023-02-09,0.3609588515635119,2.809989584466947,2023-02-09,0.3230336306042657,2023-02-09
,,0.35904017552999334,2.8099946870188885,2023-02-10,0.3220867639319978,2023-02-10
,,0.35712149949647476,2.80999978957083,2023-02-11,0.3211398972597299,2023-02-11
,,0.35520282346295623,2.8100048921227714,2023-02-12,0.32019303058746207,2023-02-12
,,0.35328414742943764,2.810009994674713,2023-02-13,0.31924616391519417,2023-02-13
,,0.3513654713959191,2.810015097226654,2023-02-14,0.31829929724292627,2023-02-14
,,0.34944679536240053,2.8100201997785956,2023-02-15,0.3173524305706584,2023-02-15
,,0.347528119328882,2.810025302330537,2023-02-16,0.3164055638983905,2023-02-16
,,0.34560944329536347,2.8100304048824785,2023-02-17,0.3154586972261226,2023-02-17
,,0.3436907672618449,2.81003550743442,2023-02-18,0.31451183055385473,2023-02-18
,,0.34177209122832636,2.8100406099863613,2023-02-19,0.31356496388158683,2023-02-19
,,0.3398534151948078,2.8100457125383027,2023-02-20,0.31261809720931893,2023-02-20
,,0.33793473916128924,2.8100508150902446,2023-02-21,0.31167123053705104,2023-02-21
,,0.33601606312777066,2.810055917642186,2023-02-22,0.31072436386478314,2023-02-22
,,0.33409738709425213,2.8100610201941274,2023-02-23,0.30977749719251524,2023-02-23
,,0.3321787110607336,2.810066122746069,2023-02-24,0.3088306305202474,2023-02-24
,,0.330260035027215,2.8100712252980102,2023-02-25,0.3078837638479795,2023-02-25
,,0.3283413589936965,2.8100763278499516,2023-02-26,0.3069368971757116,2023-02-26
,,0.3264226829601779,2.810081430401893,2023-02-27,0.3059900305034437,2023-02-27
,,0.32450400692665937,2.8100865329538345,2023-02-28,0.3050431638311758,2023-02-28
,,0.3225853308931408,2.810091635505776,2023-03-01,0.30409629715890796,2023-03-01
,,0.32066665485962226,2.8100967380577173,2023-03-02,0.30314943048664006,2023-03-02
,,0.31874797882610373,2.8101018406096587,2023-03-03,0.30220256381437216,2023-03-03
,,0.31682930279258514,2.8101069431616,2023-03-04,0.30125569714210426,2023-03-04
,,0.3149106267590666,2.8101120457135416,2023-03-05,0.30030883046983636,2023-03-05
,,0.3129919507255481,2.810117148265483,2023-03-06,0.29936196379756846,2023-03-06
,,0.3110732746920295,2.8101222508174244,2023-03-07,0.2984150971253006,2023-03-07
,,0.30915459865851097,2.810127353369366,2023-03-08,0.2974682304530327,2023-03-08
,,0.3072359226249924,2.8101324559213072,2023-03-09,0.2965213637807648,2023-03-09
,,0.30531724659147386,2.8101375584732486,2023-03-10,0.2955744971084969,2023-03-10
,,0.30339857055795527,2.81014266102519,2023-03-11,0.294627630436229,2023-03-11
,,0.30147989452443674,2.8101477635771315,2023-03-12,0.29368076376396113,2023-03-12
,,0.2995612184909182,2.810152866129073,2023-03-13,0.2927338970916933,2023-03-13
,,0.29764254245739963,2.8101579686810143,2023-03-14,0.2917870304194254,2023-03-14
,,0.2957238664238811,2.810163071232956,2023-03-15,0.2908401637471575,2023-03-15
,,0.2938051903903625,2.8101681737848976,2023-03-16,0.2898932970748896,2023-03-16
,,0.291886514356844,2.810173276336839,2023-03-17,0.2889464304026217,2023-03-17
,,0.2899678383233254,2.8101783788887804,2023-03-18,0.28799956373035385,2023-03-18
,,0.28804916228980687,2.810183481440722,2023-03-19,0.28705269705808595,2023-03-19
,,0.28613048625628834,2.8101885839926632,2023-03-20,0.28610583038581805,2023-03-20
,,0.28421181022276976,2.8101936865446047,2023-03-21,0.28515896371355015,2023-03-21
,,0.2822931341892512,2.810198789096546,2023-03-22,0.28421209704128225,2023-03-22
,,0.28037445815573264,2.8102038916484875,2023-03-23,0.2832652303690144,2023-03-23
,,0.2784557821222141,2.810208994200429,2023-03-24,0.2823183636967465,2023-03-24
,,0.27653710608869553,2.8102140967523703,2023-03-25,0.2813714970244786,2023-03-25
20230326T163839_20230326T164123_T15SYV,2023-03-26,0.274618430055177,2.8102191993043117,2023-03-26,0.2804246303522107,2023-03-26
,,0.2683550899726678,2.8064581154908175,2023-03-27,0.27550671856756903,2023-03-27
,,0.26209174989015865,2.8026970316773236,2023-03-28,0.27058880678292735,2023-03-28
,,0.25582840980764954,2.7989359478638294,2023-03-29,0.26567089499828567,2023-03-29
,,0.24956506972514034,2.7951748640503356,2023-03-30,0.26075298321364393,2023-03-30
,,0.2433017296426312,2.7914137802368413,2023-03-31,0.25583507142900225,2023-03-31
,,0.23703838956012202,2.787652696423347,2023-04-01,0.25091715964436057,2023-04-01
,,0.23077504947761285,2.783891612609853,2023-04-02,0.24599924785971888,2023-04-02
,,0.2245117093951037,2.780130528796359,2023-04-03,0.24108133607507717,2023-04-03
,,0.21824836931259453,2.776369444982865,2023-04-04,0.2361634242904355,2023-04-04
,,0.2119850292300854,2.772608361169371,2023-04-05,0.23124551250579378,2023-04-05
,,0.20572168914757621,2.7688472773558765,2023-04-06,0.2263276007211521,2023-04-06
,,0.19945834906506704,2.7650861935423827,2023-04-07,0.22140968893651042,2023-04-07
,,0.19319500898255787,2.7613251097288884,2023-04-08,0.21649177715186874,2023-04-08
,,0.18693166890004873,2.7575640259153946,2023-04-09,0.21157386536722703,2023-04-09
20230410T163841_20230410T164312_T15SYV,2023-04-10,0.18066832881753955,2.7538029421019004,2023-04-10,0.20665595358258534,2023-04-10
,,0.18106754750239643,2.754457476772238,2023-04-11,0.20459606264458913,2023-04-11
,,0.18146676618725333,2.7551120114425762,2023-04-12,0.20253617170659288,2023-04-12
,,0.1818659848721102,2.755766546112914,2023-04-13,0.20047628076859667,2023-04-13
,,0.1822652035569671,2.756421080783252,2023-04-14,0.19841638983060045,2023-04-14
,,0.18266442224182397,2.75707561545359,2023-04-15,0.1963564988926042,2023-04-15
,,0.18306364092668084,2.7577301501239275,2023-04-16,0.19429660795460799,2023-04-16
,,0.18346285961153774,2.7583846847942657,2023-04-17,0.19223671701661177,2023-04-17
,,0.18386207829639462,2.7590392194646034,2023-04-18,0.19017682607861552,2023-04-18
,,0.18426129698125152,2.7596937541349416,2023-04-19,0.1881169351406193,2023-04-19
