id_image,date_image,ndvi_value,evi_value,date_image_dt
20190121T164611_20190121T164609_T15SYV,2019-01-21,0.23410414603173754,2.756241300418974,2019-01-21
20190126T164549_20190126T164551_T15SYV,2019-01-26,0.26163954442996235,2.8089407978805383,2019-01-26
20190317T164029_20190317T164113_T15SYV,2019-03-17,0.19270358387871525,2.781238500324177,2019-03-17
20190317T164029_20190317T165347_T15SYV,2019-03-17,0.1933251781615419,2.772195151041409,2019-03-17
20190322T163951_20190322T164744_T15SYV,2019-03-22,0.18429094694491716,2.7638966209965328,2019-03-22
20190327T164109_20190327T164602_T15SYV,2019-03-27,0.19237659924921452,2.7852389977104797,2019-03-27
20190416T163849_20190416T165110_T15SYV,2019-04-16,0.2039712382626301,2.8157709296496014,2019-04-16
20190421T163901_20190421T164917_T15SYV,2019-04-21,0.20873241740152804,2.782056172210567,2019-04-21
20190426T163849_20190426T165038_T15SYV,2019-04-26,0.2575358740259224,2.8285428266654495,2019-04-26
20190506T163849_20190506T164355_T15SYV,2019-05-06,0.1991593872838223,2.807462178073749,2019-05-06
20190516T163849_20190516T164414_T15SYV,2019-05-16,0.20938631886462772,2.797255296221551,2019-05-16
20190526T163849_20190526T165008_T15SYV,2019-05-26,0.18450222476391345,2.7590875548045775,2019-05-26
20190531T163901_20190531T165213_T15SYV,2019-05-31,0.15988169818711384,2.7191962792912974,2019-05-31
20190605T163849_20190605T165318_T15SYV,2019-06-05,0.1373416080273326,2.718234185887121,2019-06-05
20190610T163901_20190610T165257_T15SYV,2019-06-10,0.20285636015604994,2.7447135030500567,2019-06-10
20190620T163901_20190620T164947_T15SYV,2019-06-20,0.12298879450607429,2.7561426240816265,2019-06-20
20190630T163901_20190630T164745_T15SYV,2019-06-30,0.21349548544252608,2.744241581665699,2019-06-30
20190705T163849_20190705T164349_T15SYV,2019-07-05,0.30049353896584524,2.840903473088481,2019-07-05
20190710T163901_20190710T165255_T15SYV,2019-07-10,0.3000839974687833,2.823626998357902,2019-07-10
20190720T163901_20190720T164944_T15SYV,2019-07-20,0.39329469258042915,2.8323937187624684,2019-07-20
20190725T163849_20190725T164606_T15SYV,2019-07-25,0.5221956499121592,2.8842608541497183,2019-07-25
20190804T163849_20190804T165311_T15SYV,2019-08-04,0.7286009637143515,2.9253232992786793,2019-08-04
20190814T163849_20190814T164716_T15SYV,2019-08-14,0.8797518743799357,2.9446514924091653,2019-08-14
20190819T163901_20190819T165206_T15SYV,2019-08-19,0.8816090511485305,2.93066438068917,2019-08-19
20190829T163901_20190829T164542_T15SYV,2019-08-29,0.9194086268915819,2.9754847289587927,2019-08-29
20190903T163839_20190903T164329_T15SYV,2019-09-03,0.9081568221633973,2.990676241623841,2019-09-03
20190908T163901_20190908T165210_T15SYV,2019-09-08,0.8732694678232534,2.964985956816538,2019-09-08
20190913T163859_20190913T164405_T15SYV,2019-09-13,0.8388447421427369,2.985178073079993,2019-09-13
20190918T164021_20190918T165045_T15SYV,2019-09-18,0.8100825041389929,2.9533924329134345,2019-09-18
20190928T164041_20190928T164510_T15SYV,2019-09-28,0.25696163998684113,2.7714268646962044,2019-09-28
20191003T164129_20191003T165242_T15SYV,2019-10-03,0.30610492222184676,2.8260462991908644,2019-10-03
20191008T164201_20191008T164732_T15SYV,2019-10-08,0.31542532823053265,2.8106164554499795,2019-10-08
20191013T164239_20191013T164555_T15SYV,2019-10-13,0.27490950003974246,2.8024174993781807,2019-10-13
20191018T164311_20191018T164413_T15SYV,2019-10-18,0.2513465224443736,2.772816024563696,2019-10-18
