date,mean_precipitation,temperature_2m_max,temperature_2m_min,surface_net_solar_radiation_sum,temperature_2m_mean,cumulative_precipitation
2023-01-01,0.050175189869605674,20.234292602539085,10.970758056640648,9634648.0,288.75252532958984,0.0
2023-01-02,11.451441049473488,20.040856933593773,16.779092407226585,1922384.0,291.55997467041016,0.0
2023-01-03,35.78539461642549,22.168634033203148,18.028833007812523,4834818.0,293.2487335205078,0.0
2023-01-04,0.01699455185644183,18.942742919921898,8.87366638183596,10347586.0,287.0582046508789,0.0
2023-01-05,0.0017106532936850272,11.90162048339846,5.251275634765648,10603140.0,281.72644805908203,0.0
2023-01-06,0.04575550542540441,12.298425292968773,2.7467590332031477,9765894.0,280.67259216308594,0.0
2023-01-07,3.0030915722818463,15.008660888671898,7.742547607421898,1445622.0,284.5256042480469,0.0
2023-01-08,0.9392797946929932,13.83387145996096,7.527154541015648,8433464.0,283.8305130004883,0.0
2023-01-09,0.001275539318612573,12.355920410156273,1.0500122070312727,10032720.0,279.85296630859375,0.0
2023-01-10,0.0004351138045421976,16.269067382812523,5.431008911132835,10290102.0,284.00003814697266,0.0
2023-01-11,0.11962652206420898,21.132546997070335,12.429376220703148,7317786.0,289.9309616088867,0.0
2023-01-12,8.455917239189148,18.48005065917971,7.17749938964846,4740582.0,285.97877502441406,0.0
2023-01-13,0.020241737331616605,7.026101684570335,1.8970733642578352,6287904.0,277.61158752441406,0.0
2023-01-14,0.0,6.67066345214846,-2.6037048339843523,11257314.0,275.18347930908203,0.0
2023-01-15,0.0013049809126641776,12.731591796875023,0.48674926757814774,11131630.0,279.75917053222656,0.0
2023-01-16,0.5519917640413041,15.812402343750023,8.29474792480471,1304860.0,285.20357513427734,0.0
2023-01-17,3.1540721653868786,19.91718444824221,14.512902832031273,6822818.0,290.3650436401367,0.0
2023-01-18,4.596972465510163,20.30561218261721,12.88977966308596,3756874.0,289.74769592285156,0.0
2023-01-19,11.253190040520167,18.594201660156273,10.099603271484398,11502490.0,287.4969024658203,0.0
2023-01-20,0.001722275101201376,9.40143737792971,3.3705535888672102,11535616.0,279.53599548339844,0.0
2023-01-21,0.0004351138045421976,10.141717529296898,0.38459167480471024,8893598.0,278.4131546020508,0.0
2023-01-22,4.6556442975997925,9.374917602539085,4.87909851074221,6269322.0,280.2770080566406,0.0
2023-01-23,1.7481714486962119,8.017144775390648,0.8755737304687727,9048282.0,277.5963592529297,0.0
2023-01-24,1.7966210841109387,9.501641845703148,-0.5446533203124773,6372904.0,277.6284942626953,0.0
2023-01-25,15.690493583576881,6.820703125000023,2.5525146484375227,4662372.0,277.83660888671875,0.0
2023-01-26,0.21578800141242027,5.997705078125023,1.4319244384765852,8818722.0,276.8648147583008,0.0
2023-01-27,0.003597140221245354,13.03534851074221,-0.27118530273435226,12383204.0,279.5320816040039,0.0
2023-01-28,0.6273835896877245,10.485635375976585,4.078897094726585,3487296.0,280.43226623535156,0.0
2023-01-29,12.202163161703083,14.381097412109398,9.209313964843773,2539986.0,284.94520568847656,0.0
2023-01-30,4.139825648906026,12.663537597656273,2.0143981933593977,2543494.0,280.4889678955078,0.0
2023-01-31,15.841019205481643,1.7440429687500227,-3.1685394287109148,1875330.0,272.43775177001953,0.0
2023-02-01,4.532974880476104,0.35404357910158524,-3.2750915527343523,5077826.0,271.6894760131836,0.0
2023-02-02,7.45026469229515,2.0918518066406477,-1.6912597656249773,3460246.0,273.3502960205078,0.0
2023-02-03,0.0019073486328125,3.5687652587890852,-2.2760223388671648,13188722.0,273.79637145996094,0.0
2023-02-04,0.0,8.366906738281273,-3.8329986572265398,9681928.0,275.41695404052734,0.0
2023-02-05,0.001267870288756967,15.359185791015648,3.0177856445312727,12984420.0,282.33848571777344,0.0
2023-02-06,0.0004351138045421976,18.287942504882835,2.2334686279297102,12536256.0,283.41070556640625,0.0
2023-02-07,0.003945827472762176,19.669351196289085,9.359185791015648,10981314.0,287.66426849365234,0.0
2023-02-08,4.105398058886323,19.746499633789085,10.720391845703148,3205818.0,288.3834457397461,0.0
2023-02-09,16.04898273933486,18.821755981445335,7.960595703125023,13830482.0,286.54117584228516,0.0
2023-02-10,0.0015676020552746195,11.975213623046898,3.9397369384765852,10369950.0,281.1074752807617,0.0
2023-02-11,0.07404937980481918,9.444985961914085,2.6848083496093977,11572884.0,279.2148971557617,0.0
2023-02-12,0.0,12.778970336914085,0.20728454589846024,14701312.0,279.64312744140625,0.0
2023-02-13,0.0,17.137063598632835,4.478753662109398,14328978.0,283.9579086303711,0.0
2023-02-14,4.709583193630351,16.769250488281273,8.081872558593773,6680790.0,285.5755615234375,0.0
2023-02-15,3.904169651207212,21.850701904296898,15.07496032714846,9180104.0,291.61283111572266,0.0
2023-02-16,12.343140281700471,19.194757080078148,13.278985595703148,4163480.0,289.3868713378906,0.0
2023-02-17,0.14868378639221191,11.99830017089846,1.1307159423828352,14864006.0,279.7145080566406,0.0
2023-02-18,0.0021583064722108247,11.067864990234398,-1.7766479492187273,15361348.0,277.7956085205078,0.0
2023-02-19,0.0017306896324953414,15.966287231445335,5.139260864257835,13107384.0,283.70277404785156,0.0
2023-02-20,0.0,21.318582153320335,12.785302734375023,10237304.0,290.20194244384766,0.0
2023-02-21,0.00257942849657411,19.744485473632835,9.366662597656273,10143920.0,287.70557403564453,0.0
2023-02-22,5.687260627667001,23.49244079589846,17.637490844726585,9013518.0,293.7149658203125,0.0
2023-02-23,6.787034869091713,22.441201782226585,18.37732849121096,11212366.0,293.55926513671875,0.0
2023-02-24,2.1761834620974696,17.136590576171898,6.543267822265648,1923986.0,284.98992919921875,0.0
2023-02-25,8.087188421995961,9.20862731933596,7.200540161132835,2556328.0,281.3545837402344,0.0
2023-02-26,1.7443180083205334,13.468591308593773,8.46528015136721,2221358.0,284.11693572998047,0.0
2023-02-27,0.5115330218359304,22.376504516601585,13.708795166015648,14344942.0,291.1926498413086,0.0
2023-02-28,0.0025817898290370067,22.997094726562523,10.04706726074221,16281502.0,289.67208099365234,0.0
2023-03-01,0.29008984563461127,22.265420532226585,15.377648925781273,6222994.0,291.9715347290039,0.0
2023-03-02,25.5119651556015,20.692285156250023,14.978555297851585,4600330.0,290.9854202270508,0.0
2023-03-03,30.24040460576316,19.942651367187523,12.80133972167971,6304258.0,289.5219955444336,0.0
2023-03-04,0.8631974457671276,16.288476562500023,9.729104614257835,12560168.771240234,286.1587905883789,0.0
2023-03-05,0.0004351138045421976,21.179772949218773,6.41431579589846,16971280.328125,286.9470443725586,0.0
2023-03-06,0.0025725612999849545,23.573205566406273,13.150018310546898,15079190.90234375,291.51161193847656,0.0
2023-03-07,0.0023911925950415025,20.728753662109398,12.286706542968773,16549801.6015625,289.65773010253906,0.0
2023-03-08,4.483926162890839,15.980706787109398,9.324197387695335,5082094.4921875,285.80245208740234,0.0
2023-03-09,26.47511722273066,16.676782226562523,9.380670166015648,6308662.65625,286.17872619628906,0.0
2023-03-10,3.310355543987953,15.29889831542971,6.557946777343773,16373460.87109375,284.0784225463867,0.0
2023-03-11,3.606457409716768,12.826196289062523,5.091958618164085,6672628.62109375,282.1090774536133,0.0
2023-03-12,19.100672006516106,13.428094482421898,8.23737487792971,11280558.25,283.9827346801758,0.0
2023-03-13,0.009302299702085293,11.22889099121096,4.058892822265648,18356016.8125,280.7938919067383,0.0
2023-03-14,0.000852346317969932,8.635781860351585,0.5245910644531477,18880976.1875,277.73018646240234,0.0
2023-03-15,0.0012881691304755805,12.659600830078148,-1.3310607910156023,18783842.3125,278.81427001953125,0.0
2023-03-16,0.49903392791250667,17.873803710937523,6.74970397949221,9174239.25,285.46175384521484,0.0
2023-03-17,14.907756698278263,15.696313476562523,5.14740905761721,17742793.0,283.57186126708984,0.0
2023-03-18,5.709864581149304e-06,8.905511474609398,0.7082305908203352,19087943.8125,277.95687103271484,0.0
2023-03-19,0.0012844800494349329,6.257165527343773,-2.7096008300781023,19293375.36328125,274.9237823486328,0.0
2023-03-20,0.001721326043480076,10.79041442871096,-3.1942352294921648,19148546.09375,276.9480895996094,0.0
2023-03-21,4.877266777175038,9.23505554199221,4.589715576171898,3546293.6953125,280.06238555908203,0.0
2023-03-22,19.282470508869665,22.027612304687523,9.225793457031273,6299536.0,288.7767028808594,0.0
2023-03-23,0.237306952385552,23.734368896484398,17.009698486328148,6576046.0,293.52203369140625,0.0
2023-03-24,3.2801389024825767,23.818215942382835,19.254968261718773,8619076.0,294.6865921020508,0.0
2023-03-25,11.266991530249015,20.962808227539085,11.811273193359398,17654984.0,289.5370407104492,0.0
2023-03-26,0.000852346317969932,24.467797851562523,8.400537109375023,19803694.0,289.58416748046875,0.0
2023-03-27,0.0,22.58600769042971,9.58735046386721,19968102.0,289.23667907714844,0.0
2023-03-28,0.9966790676116943,15.653298950195335,8.133691406250023,19292478.0,285.04349517822266,0.0
2023-03-29,0.000852346317969932,16.49768981933596,4.452935791015648,20688852.0,283.6253128051758,0.0
2023-03-30,0.0,20.86115417480471,7.651849365234398,16075148.0,287.40650177001953,0.0
2023-03-31,6.099492311477661,23.578347778320335,15.21045837402346,8530868.0,292.5444030761719,0.0
2023-04-01,2.8947546841990857,20.51831970214846,15.307458496093773,20844456.0,291.0628890991211,0.0
2023-04-02,0.0025710543063439673,21.739785766601585,6.627740478515648,20857876.0,287.3337631225586,0.0
2023-04-03,25.17262546433585,23.109307861328148,12.495812988281273,12524340.0,290.9525604248047,0.0
2023-04-04,0.3367811441421509,27.832055664062523,19.366693115234398,11846176.0,296.74937438964844,0.0
2023-04-05,5.900472402572632,26.12604675292971,21.683374023437523,7599854.0,297.0547103881836,0.0
2023-04-06,34.70248281945487,20.763772583007835,8.88007507324221,5329926.0,287.971923828125,0.0
2023-04-07,0.14101768402952075,16.29920349121096,9.753228759765648,12886082.0,286.1762161254883,0.0
2023-04-08,0.39306101410829797,17.520120239257835,10.219415283203148,12941944.0,287.01976776123047,0.0
2023-04-09,0.10126829135970183,18.159814453125023,12.18793640136721,10770484.0,288.3238754272461,0.0
2023-04-10,0.013995170490943565,21.074884033203148,11.150384521484398,16085726.0,289.26263427734375,0.0
2023-04-11,0.003004073732881807,22.45716247558596,8.001367187500023,22130438.0,288.37926483154297,0.0
2023-04-12,-1.1921656550839543e-05,23.853479003906273,8.602655029296898,22198308.0,289.37806701660156,0.0
2023-04-13,0.3180354833602905,21.980889892578148,10.897637939453148,13532406.0,289.5892639160156,0.0
2023-04-14,0.38257539262076534,21.337091064453148,15.03962097167971,11558682.0,291.3383560180664,0.0
2023-04-15,0.7201233473779212,25.804986572265648,14.85273132324221,12329502.0,293.4788589477539,0.0
2023-04-16,8.289464417202907,23.54218444824221,10.147698974609398,21671732.0,289.9949417114258,0.0
2023-04-17,0.0017131263234659855,21.155053710937523,9.597497558593773,23338124.0,288.5262756347656,0.0
2023-04-18,0.0017224063526555256,24.256890869140648,11.52924499511721,22545682.0,291.0430679321289,0.0
2023-04-19,0.0025781586714401783,25.98829040527346,14.05475769042971,22222002.0,293.17152404785156,0.0
2023-04-20,0.0,25.814294433593773,16.505609130859398,20326358.0,294.30995178222656,0.0
2023-04-21,56.32522702217102,23.84528503417971,12.76514587402346,4385526.0,291.45521545410156,0.0
2023-04-22,0.056624412536621094,19.299127197265648,7.349588012695335,21930512.0,286.47435760498047,0.0
2023-04-23,0.3064274787902832,16.96778259277346,7.638543701171898,18662114.0,285.45316314697266,0.0
2023-04-24,0.001704692635939864,16.999841308593773,5.320458984375023,23577714.0,284.3101501464844,0.0
2023-04-25,0.2543047540370935,18.04987487792971,8.823358154296898,19132264.0,286.5866165161133,0.0
2023-04-26,1.6923248767852783,20.328652954101585,10.701882934570335,16223482.0,288.66526794433594,0.0
2023-04-27,7.408946752548218,20.086892700195335,13.142358398437523,6449330.0,289.7646255493164,0.0
2023-04-28,4.951971769230568,19.05372009277346,12.997247314453148,11559554.0,289.1754837036133,0.0
2023-04-29,6.398147344043537,19.411172485351585,12.915567016601585,9363860.0,289.31336975097656,0.0
2023-04-30,0.12402832504676553,19.238275146484398,11.35273132324221,19743990.0,288.4455032348633,0.0
2023-05-01,0.0008604752679275407,18.66254577636721,9.850976562500023,24387550.0,287.4067611694336,0.0
2023-05-02,0.0004351138613856165,19.518960571289085,9.096093750000023,24359816.0,287.45752716064453,0.0
2023-05-03,0.0,20.96875915527346,9.370172119140648,24659550.0,288.31946563720703,0.0
2023-05-04,0.0008583068797918258,24.14454040527346,8.496972656250023,21171298.0,289.4707565307617,0.0
2023-05-05,6.828683366393307,22.15680847167971,13.90863952636721,8888504.0,291.18272399902344,0.0
2023-05-06,1.0077893733928533,27.12244567871096,18.16730651855471,13688380.0,295.7948760986328,0.0
2023-05-07,0.5554944276795482,27.948281860351585,19.765039062500023,16307960.0,297.0066604614258,0.0
2023-05-08,0.005522370333466142,28.517984008789085,19.798577880859398,18524954.0,297.3082809448242,0.0
2023-05-09,1.6043726599939134,29.921670532226585,20.02088317871096,20289674.0,298.12127685546875,0.0
2023-05-10,6.983566284077369,27.71534118652346,19.408593750000023,16306340.0,296.7119674682617,0.0
2023-05-11,4.6317458151747815,28.031610107421898,20.09259948730471,13679974.0,297.2121047973633,0.0
2023-05-12,25.08783638472778,27.267617797851585,19.716287231445335,8888710.0,296.64195251464844,0.0
2023-05-13,6.092789769144957,28.937661743164085,20.218133544921898,18944570.0,297.72789764404297,0.0
2023-05-14,0.6852149963378906,30.615350341796898,20.119226074218773,21432880.0,298.5172882080078,0.0
2023-05-15,0.26956796637023217,31.064492797851585,21.24060974121096,20967736.0,299.30255126953125,0.0
2023-05-16,6.537282466922534,29.335992431640648,21.938592529296898,19561206.0,298.78729248046875,0.0
2023-05-17,3.3367514608926285,24.071389770507835,18.488626098632835,12747068.0,294.4300079345703,0.0
2023-05-18,0.2047717571258545,27.239053344726585,18.576776123046898,18175676.0,296.0579147338867,0.0
2023-05-19,0.1445561647415161,27.612786865234398,18.810998535156273,16147846.0,296.3618927001953,0.0
2023-05-20,18.040552735328674,26.50586853027346,16.951318359375023,17181314.0,294.8785934448242,0.0
2023-05-21,0.0,23.939660644531273,14.69049987792971,21195244.0,292.46508026123047,0.0
2023-05-22,0.0008583068797918258,26.799722290039085,16.131707763671898,23445068.0,294.61571502685547,0.0
2023-05-23,0.4434019326708949,26.389001464843773,18.314004516601585,17170914.0,295.50150299072266,0.0
2023-05-24,0.019748065426483663,27.040017700195335,16.211267089843773,21992382.0,294.77564239501953,0.0
2023-05-25,0.008463859558105469,27.926782226562523,18.439660644531273,20298502.0,296.3332214355469,0.0
2023-05-26,0.0013023612837059773,26.274835205078148,17.925500488281273,23740646.0,295.2501678466797,0.0
2023-05-27,1.9060075281913669,25.71576843261721,15.94507751464846,22540152.0,293.9804229736328,0.0
2023-05-28,0.11005648474338159,27.116006469726585,15.856286621093773,21046222.0,294.63614654541016,0.0
2023-05-29,0.0,28.027978515625023,15.89783630371096,24623924.0,295.11290740966797,0.0
2023-05-30,0.0008612870487922919,28.969262695312523,17.59931335449221,19937984.0,296.43428802490234,0.0008612870487922919
2023-05-31,0.06452202796936035,29.415246582031273,19.57978210449221,19748130.0,297.6475143432617,0.06538331501815264
2023-06-01,0.34053027629354915,30.27210388183596,19.872430419921898,22338238.0,298.2222671508789,0.4059135913117018
2023-06-02,0.05891745894359701,31.054421997070335,20.187188720703148,22474490.0,298.7708053588867,0.4648310502552988
2023-06-03,0.000852346317969932,31.837625122070335,20.101586914062523,22812928.0,299.1196060180664,0.46568339657326874
