id_image,date_image,ndvi_value,evi_value,date_image_dt
20190106T164659_20190106T164853_T15SYV,2019-01-06,0.2368292092918013,2.7566851272056874,2019-01-06
20190121T164611_20190121T164609_T15SYV,2019-01-21,0.2960061202647147,2.7215779022495736,2019-01-21
20190126T164549_20190126T164551_T15SYV,2019-01-26,0.31764225743426727,2.750349422553059,2019-01-26
20190317T164029_20190317T164113_T15SYV,2019-03-17,0.22287054215178162,2.7829031578676138,2019-03-17
20190317T164029_20190317T165347_T15SYV,2019-03-17,0.22773925865522632,2.772576879981181,2019-03-17
20190322T163951_20190322T164744_T15SYV,2019-03-22,0.20808099171319785,2.763395752788321,2019-03-22
20190327T164109_20190327T164602_T15SYV,2019-03-27,0.21482414045377843,2.7827807033925653,2019-03-27
20190416T163849_20190416T165110_T15SYV,2019-04-16,0.1985761978966959,2.8047578380242304,2019-04-16
20190421T163901_20190421T164917_T15SYV,2019-04-21,0.18835509996592104,2.75565330941323,2019-04-21
20190426T163849_20190426T165038_T15SYV,2019-04-26,0.22655610053811878,2.763863782455687,2019-04-26
20190506T163849_20190506T164355_T15SYV,2019-05-06,0.16283722151326235,2.8239247362305337,2019-05-06
20190516T163849_20190516T164414_T15SYV,2019-05-16,0.15450856100903662,2.729324785286824,2019-05-16
20190526T163849_20190526T165008_T15SYV,2019-05-26,0.19747293803058133,2.7573115193879763,2019-05-26
20190531T163901_20190531T165213_T15SYV,2019-05-31,0.1632807403279694,2.7267240736320466,2019-05-31
20190605T163849_20190605T165318_T15SYV,2019-06-05,0.16785013918988448,2.8050032556265507,2019-06-05
20190610T163901_20190610T165257_T15SYV,2019-06-10,0.2018624639319666,2.7402092993894174,2019-06-10
20190620T163901_20190620T164947_T15SYV,2019-06-20,0.14637502132767988,2.7518001681373354,2019-06-20
20190625T163849_20190625T164413_T15SYV,2019-06-25,0.18857504283545481,2.822299585498228,2019-06-25
20190630T163901_20190630T164745_T15SYV,2019-06-30,0.2216453174024022,2.739604951091615,2019-06-30
20190705T163849_20190705T164349_T15SYV,2019-07-05,0.24074344108016538,2.8778399762930404,2019-07-05
20190710T163901_20190710T165255_T15SYV,2019-07-10,0.36581576296494017,2.845404490945225,2019-07-10
20190720T163901_20190720T164944_T15SYV,2019-07-20,0.5011589640941888,2.862607213312551,2019-07-20
20190725T163849_20190725T164606_T15SYV,2019-07-25,0.584766554586027,2.901081296718397,2019-07-25
20190804T163849_20190804T165311_T15SYV,2019-08-04,0.7367548832959557,2.936584208528415,2019-08-04
20190814T163849_20190814T164716_T15SYV,2019-08-14,0.8786312322257561,2.9429486990263527,2019-08-14
20190819T163901_20190819T165206_T15SYV,2019-08-19,0.8845080263166123,2.9365719401613486,2019-08-19
20190824T163839_20190824T164736_T15SYV,2019-08-24,0.7621754750329367,3.03181369474237,2019-08-24
20190829T163901_20190829T164542_T15SYV,2019-08-29,0.9076009707745097,2.98003568225899,2019-08-29
20190903T163839_20190903T164329_T15SYV,2019-09-03,0.8885184004592692,2.9893817520345682,2019-09-03
20190908T163901_20190908T165210_T15SYV,2019-09-08,0.8395531485149349,2.958720018909854,2019-09-08
20190913T163859_20190913T164405_T15SYV,2019-09-13,0.7654379824861703,2.968027762809174,2019-09-13
20190918T164021_20190918T165045_T15SYV,2019-09-18,0.6690248863711364,2.9256407469651053,2019-09-18
20190928T164041_20190928T164510_T15SYV,2019-09-28,0.347294896080195,2.809892057783344,2019-09-28
20191003T164129_20191003T165242_T15SYV,2019-10-03,0.1863679735774385,2.8398799400619494,2019-10-03
20191008T164201_20191008T164732_T15SYV,2019-10-08,0.2610938443917844,2.7916304450634786,2019-10-08
20191013T164239_20191013T164555_T15SYV,2019-10-13,0.196054437971447,2.7550522589204878,2019-10-13
20191018T164311_20191018T164413_T15SYV,2019-10-18,0.17135767215774114,2.728241042620858,2019-10-18
20191023T164339_20191023T164855_T15SYV,2019-10-23,0.17411026982182848,2.7505483885488986,2019-10-23
20191102T164439_20191102T164519_T15SYV,2019-11-02,0.2622699814897648,2.8239922702423024,2019-11-02
20191112T164529_20191112T164528_T15SYV,2019-11-12,0.25406209722838174,2.826659295936693,2019-11-12
20191127T164631_20191127T164631_T15SYV,2019-11-27,0.31441911153789176,2.7449733669980345,2019-11-27
20200106T164651_20200106T164654_T15SYV,2020-01-06,0.3161728597505668,2.751496947177408,2020-01-06
20200121T164609_20200121T165204_T15SYV,2020-01-21,0.17487803683578082,2.976644827052697,2020-01-21
20200306T164141_20200306T164609_T15SYV,2020-03-06,0.2948909829815494,2.7940732191099187,2020-03-06
20200326T163911_20200326T164633_T15SYV,2020-03-26,0.20309455212320693,2.734384300965899,2020-03-26
20200405T163851_20200405T165117_T15SYV,2020-04-05,0.21702716808458622,2.7802538112314514,2020-04-05
20200410T163839_20200410T164710_T15SYV,2020-04-10,0.18824849869773697,2.7948607672665258,2020-04-10
20200415T163901_20200415T164718_T15SYV,2020-04-15,0.21049044244926934,2.7937385418712464,2020-04-15
20200420T163829_20200420T165055_T15SYV,2020-04-20,0.20757727072284227,2.8106960239725507,2020-04-20
20200430T163839_20200430T165335_T15SYV,2020-04-30,0.21872764581613416,2.8093368669988488,2020-04-30
20200510T163839_20200510T164708_T15SYV,2020-05-10,0.17545796866198063,2.773928016608825,2020-05-10
20200525T163901_20200525T165159_T15SYV,2020-05-25,0.14348329295488768,2.7176214594656556,2020-05-25
20200530T163839_20200530T165323_T15SYV,2020-05-30,0.21675130840289916,2.798353018858429,2020-05-30
20200614T163901_20200614T165159_T15SYV,2020-06-14,0.250541699538026,2.801807368029341,2020-06-14
20200619T163839_20200619T165248_T15SYV,2020-06-19,0.19251327425262008,2.774853741728729,2020-06-19
20200624T163901_20200624T165224_T15SYV,2020-06-24,0.28732581287325815,2.706298537329077,2020-06-24
20200704T163901_20200704T165223_T15SYV,2020-07-04,0.6517658465340473,2.997109619204698,2020-07-04
20200709T163839_20200709T164859_T15SYV,2020-07-09,0.6375176102559758,3.042404253391724,2020-07-09
20200714T163901_20200714T164918_T15SYV,2020-07-14,0.8114125052428722,3.0180699632177728,2020-07-14
20200719T163839_20200719T165022_T15SYV,2020-07-19,0.8730789920917693,3.0800153519890854,2020-07-19
20200724T163901_20200724T165147_T15SYV,2020-07-24,0.8940259646768676,3.045516469317115,2020-07-24
20200729T163839_20200729T165103_T15SYV,2020-07-29,0.8328357813786007,3.1257660202030038,2020-07-29
20200803T163901_20200803T165003_T15SYV,2020-08-03,0.8892355941062968,3.0451036080881684,2020-08-03
20200808T163839_20200808T164130_T15SYV,2020-08-08,0.8856559308672081,3.061065201901538,2020-08-08
20200813T163901_20200813T165003_T15SYV,2020-08-13,0.7832879556133095,3.036963558557004,2020-08-13
20200818T163839_20200818T164652_T15SYV,2020-08-18,0.8636205937041447,3.0240559804347784,2020-08-18
20200823T163901_20200823T164839_T15SYV,2020-08-23,0.8343129098297806,2.976872490068294,2020-08-23
20200902T163901_20200902T164510_T15SYV,2020-09-02,0.4964786117315376,2.9885086219911585,2020-09-02
20200907T163839_20200907T164430_T15SYV,2020-09-07,0.7413831381624334,2.93266827413511,2020-09-07
20200927T163949_20200927T165131_T15SYV,2020-09-27,0.24147702425576534,2.773992637729715,2020-09-27
20201002T164131_20201002T165157_T15SYV,2020-10-02,0.26271434117474257,2.7772491802802217,2020-10-02
20201007T164109_20201007T164956_T15SYV,2020-10-07,0.23615775433054054,2.783601212735492,2020-10-07
20201017T164309_20201017T164706_T15SYV,2020-10-17,0.26205161637252655,2.790982662135018,2020-10-17
20201022T164341_20201022T165140_T15SYV,2020-10-22,0.166202719045405,2.656628474122372,2020-10-22
20201101T164441_20201101T165342_T15SYV,2020-11-01,0.2743216973831838,2.790149639478788,2020-11-01
